user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER003,2024-08-05 17:29:54.279,10,4,afternoon,snowy,434,normal
USER016,2025-03-26 03:02:05.237,26,4,night,sunny,57,anomalous
USER030,2024-08-08 11:19:48.206,21,4,morning,cloudy,463,normal
USER027,2024-01-15 00:41:44.286,11,6,evening,rainy,64,normal
USER029,2025-09-26 04:19:12.879,8,1,night,snowy,92,anomalous
USER050,2024-08-09 20:02:51.864,40,5,morning,sunny,329,normal
USER027,2025-07-26 21:56:43.096,4,0,morning,snowy,366,anomalous
USER001,2024-02-22 16:15:18.843,15,6,afternoon,rainy,224,normal
USER012,2024-02-14 17:21:56.085,25,5,evening,cloudy,177,normal
USER029,2024-04-23 05:00:08.643,26,1,evening,sunny,241,normal
USER019,2025-03-18 00:36:40.401,2,3,morning,snowy,510,normal
USER003,2025-05-27 15:29:16.740,12,0,afternoon,rainy,478,anomalous
USER030,2025-11-09 17:36:34.245,29,2,morning,cloudy,525,normal
USER034,2024-08-28 13:42:19.788,28,0,afternoon,cloudy,206,normal
USER019,2025-12-28 05:01:58.349,31,5,night,sunny,140,normal
USER030,2024-05-16 08:22:06.036,26,2,morning,sunny,497,normal
USER033,2025-03-21 17:40:08.681,14,6,morning,cloudy,549,normal
USER028,2024-08-22 08:31:53.664,1,3,night,snowy,175,anomalous
USER045,2025-04-22 15:07:03.494,21,3,morning,cloudy,447,normal
USER024,2024-05-03 04:34:43.969,6,1,night,snowy,245,normal
USER016,2025-08-25 22:44:50.875,11,5,morning,cloudy,419,normal
USER022,2024-02-11 00:14:55.543,5,0,morning,snowy,355,normal
USER042,2025-08-01 15:13:35.071,24,5,evening,sunny,221,normal
USER028,2024-09-19 14:39:48.513,11,0,afternoon,rainy,563,normal
USER021,2024-08-27 17:22:39.174,27,4,night,cloudy,81,normal
