user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER008,2025-03-11 01:36:20.079,8,2,morning,sunny,137,normal
USER009,2024-05-15 09:29:15.685,-6,3,afternoon,rainy,501,anomalous
USER010,2024-01-22 01:41:51.011,44,1,morning,snowy,929,anomalous
USER001,2025-05-02 07:24:14.714,-38,5,afternoon,sunny,99,normal
USER002,2024-11-30 22:30:21.256,-22,0,night,rainy,932,anomalous
USER003,2024-09-25 18:00:38.524,37,3,night,snowy,905,anomalous
USER004,2025-01-04 21:04:59.426,3,0,night,sunny,882,anomalous
USER005,2024-06-13 10:22:38.999,-21,4,afternoon,snowy,310,anomalous
USER006,2025-08-21 11:16:40.364,9,4,afternoon,rainy,186,anomalous
USER007,2025-03-03 00:26:44.144,51,1,morning,snowy,198,anomalous
USER008,2025-02-17 17:58:48.377,-47,1,night,rainy,785,normal
USER009,2024-05-23 08:17:11.716,-42,4,afternoon,cloudy,63,normal
USER010,2024-01-10 21:50:46.495,52,4,night,sunny,179,normal
USER001,2024-01-06 06:23:27.251,-6,6,morning,snowy,471,normal
USER002,2024-04-25 04:05:46.913,30,4,morning,sunny,880,normal
USER003,2024-02-15 18:26:12.583,7,4,night,rainy,241,anomalous
USER004,2025-02-09 19:25:44.664,22,1,night,sunny,615,normal
USER005,2025-10-20 03:43:33.663,32,1,morning,cloudy,487,normal
USER006,2024-04-25 22:11:55.806,54,5,night,snowy,108,normal
USER007,2024-02-11 03:01:49.530,-28,0,morning,snowy,979,anomalous
USER008,2025-05-26 09:23:48.561,52,1,afternoon,snowy,476,anomalous
USER009,2025-06-12 08:27:18.696,-22,4,afternoon,rainy,5,normal
USER010,2025-03-20 09:32:27.590,18,4,afternoon,cloudy,197,normal
USER001,2025-07-14 14:02:16.904,-11,1,evening,sunny,944,normal
USER002,2024-11-10 16:28:50.008,-17,0,evening,cloudy,686,normal
USER003,2024-09-19 09:49:18.288,-9,4,afternoon,sunny,930,normal
USER004,2024-07-05 00:00:35.229,-15,5,morning,snowy,526,normal
USER005,2024-07-22 07:59:38.567,31,1,afternoon,sunny,859,normal
USER006,2024-01-05 15:57:37.602,3,5,evening,cloudy,519,normal
USER007,2024-03-02 15:04:31.530,13,6,evening,snowy,25,anomalous
USER008,2025-08-16 19:19:47.826,60,0,night,sunny,612,normal
USER009,2024-07-18 19:43:22.611,31,5,night,rainy,378,anomalous
USER010,2024-10-02 23:28:56.065,27,4,night,cloudy,648,anomalous
USER001,2024-09-04 14:28:50.978,49,3,evening,cloudy,263,anomalous
USER002,2025-12-28 23:51:11.424,-28,1,morning,sunny,600,normal
USER003,2025-04-15 12:21:49.429,-30,2,evening,rainy,259,anomalous
USER004,2024-11-25 20:01:11.752,36,2,night,cloudy,523,normal
USER005,2024-01-18 09:28:17.513,53,4,afternoon,sunny,955,normal
USER006,2024-05-03 08:20:36.556,-29,5,afternoon,sunny,849,normal
USER007,2024-09-29 02:21:48.550,1,0,morning,cloudy,332,anomalous
USER008,2025-01-21 16:56:17.538,-41,2,night,cloudy,705,anomalous
USER009,2025-10-11 10:12:06.679,46,6,afternoon,rainy,924,normal
USER010,2024-11-10 06:27:35.014,27,0,morning,rainy,726,normal
USER001,2025-06-21 02:49:10.483,47,6,morning,snowy,531,anomalous
USER002,2024-03-12 22:15:45.791,-38,3,night,sunny,560,normal
USER003,2025-11-28 19:48:51.061,-48,6,night,snowy,478,anomalous
USER004,2024-08-08 02:57:18.356,-13,4,morning,sunny,726,normal
USER005,2024-08-20 18:23:16.929,-14,2,night,cloudy,538,normal
USER006,2024-12-07 20:23:40.324,54,0,night,rainy,288,anomalous
USER007,2024-06-23 05:00:42.802,24,0,morning,rainy,77,anomalous
USER008,2024-11-19 13:13:40.870,48,2,evening,sunny,739,anomalous
USER009,2025-08-17 03:25:17.427,48,0,morning,cloudy,84,anomalous
USER010,2025-01-18 06:40:21.367,-15,6,afternoon,snowy,931,normal
USER001,2024-07-07 02:03:55.306,-28,0,morning,snowy,822,normal
USER002,2025-12-08 07:21:44.593,33,1,afternoon,snowy,796,normal
USER003,2025-02-14 19:52:16.514,20,6,night,cloudy,960,anomalous
USER004,2024-06-11 14:01:08.487,0,2,evening,cloudy,957,anomalous
USER005,2024-09-19 12:57:26.671,20,4,evening,rainy,457,anomalous
USER006,2024-05-25 16:35:56.721,-41,6,night,cloudy,257,anomalous
USER007,2024-12-19 14:00:26.558,-23,4,evening,cloudy,274,normal
USER008,2025-08-06 09:14:19.856,10,3,afternoon,cloudy,153,anomalous
USER009,2024-07-22 00:33:03.690,54,1,morning,rainy,198,anomalous
USER010,2024-01-20 04:11:07.554,17,6,morning,cloudy,600,anomalous
USER001,2025-09-19 04:58:43.039,26,5,morning,snowy,865,normal
USER002,2025-07-29 05:02:35.704,33,2,morning,snowy,684,anomalous
USER003,2024-09-22 20:51:12.699,17,1,night,cloudy,469,anomalous
USER004,2025-04-23 21:09:30.609,-26,4,night,snowy,4,anomalous
USER005,2025-06-04 01:08:29.558,-47,3,morning,cloudy,908,anomalous
USER006,2024-06-23 01:36:53.187,42,0,morning,rainy,272,anomalous
USER007,2025-01-24 01:54:31.959,-23,5,morning,rainy,793,normal
USER008,2025-03-27 01:38:31.108,37,4,morning,sunny,692,normal
USER009,2024-08-07 01:23:36.636,-19,3,morning,sunny,155,normal
USER010,2025-03-01 04:06:29.170,-19,6,morning,sunny,331,anomalous
USER001,2025-07-23 21:51:04.382,5,4,night,sunny,709,anomalous
USER002,2024-03-10 07:08:41.590,31,0,afternoon,sunny,278,normal
USER003,2024-10-07 03:24:34.125,21,1,morning,rainy,481,anomalous
USER004,2024-05-05 06:41:16.377,4,0,afternoon,snowy,392,normal
USER005,2024-12-28 18:29:45.736,19,6,night,sunny,20,normal
USER006,2025-06-25 21:39:21.406,-7,4,night,snowy,178,normal
USER007,2025-03-29 09:05:31.170,-39,6,afternoon,rainy,889,normal
USER008,2025-12-22 15:26:04.878,-28,1,evening,cloudy,565,normal
USER009,2025-06-28 15:00:24.245,23,6,evening,snowy,715,normal
USER010,2024-09-02 15:00:36.458,-6,1,evening,rainy,272,normal
USER001,2024-08-14 11:24:36.702,49,3,afternoon,rainy,43,normal
USER002,2024-04-16 11:40:55.356,21,2,evening,cloudy,221,normal
USER003,2024-01-18 04:18:54.699,50,4,morning,sunny,848,anomalous
USER004,2024-08-03 17:15:02.136,-8,6,night,rainy,857,normal
USER005,2025-12-03 12:21:23.608,-6,3,evening,sunny,396,normal
USER006,2024-11-08 08:14:38.539,-37,5,afternoon,sunny,890,normal
USER007,2025-07-12 23:58:28.720,20,0,morning,snowy,739,normal
USER008,2024-12-18 17:58:33.931,-3,3,night,sunny,137,anomalous
USER009,2024-02-06 08:27:08.151,26,2,afternoon,cloudy,829,anomalous
USER010,2024-02-16 17:06:16.755,-46,5,night,cloudy,815,anomalous
USER001,2024-09-30 08:09:05.050,-46,1,afternoon,rainy,687,normal
USER002,2024-04-25 22:11:12.438,-16,5,night,snowy,866,anomalous
USER003,2025-02-04 21:57:42.256,-17,3,night,snowy,165,normal
USER004,2025-12-16 15:21:26.006,52,2,evening,cloudy,315,anomalous
USER005,2025-05-02 20:22:11.753,21,6,night,snowy,816,anomalous
USER006,2024-07-10 13:33:26.077,22,3,evening,snowy,227,anomalous
USER007,2024-03-20 15:37:00.804,-9,3,evening,snowy,214,anomalous
USER008,2024-08-21 12:37:55.817,44,3,evening,cloudy,701,normal
USER009,2024-10-16 20:22:52.438,28,4,night,cloudy,518,anomalous
USER010,2025-12-30 15:39:35.289,25,2,evening,snowy,841,anomalous
USER001,2025-10-13 17:33:20.584,54,1,night,snowy,767,anomalous
USER002,2025-04-04 01:31:23.223,47,5,morning,rainy,113,normal
USER003,2024-08-29 04:27:28.299,50,4,morning,snowy,771,anomalous
USER004,2025-02-28 07:44:04.618,47,5,afternoon,sunny,609,normal
USER005,2024-03-07 19:47:51.910,-35,5,night,cloudy,687,anomalous
USER006,2024-09-08 02:27:14.223,46,0,morning,rainy,101,anomalous
USER007,2025-09-10 01:53:18.323,40,3,morning,snowy,989,normal
USER008,2024-08-11 11:53:59.061,12,0,evening,snowy,190,normal
USER009,2025-02-08 07:04:02.808,13,6,afternoon,sunny,840,anomalous
USER010,2025-08-22 08:30:51.438,-3,5,afternoon,rainy,683,normal
USER001,2025-06-28 03:23:41.339,-22,6,morning,rainy,92,normal
USER002,2024-11-02 09:29:48.907,16,6,afternoon,rainy,800,anomalous
USER003,2024-02-11 09:37:11.035,0,0,afternoon,rainy,442,anomalous
USER004,2025-06-05 17:05:27.931,58,4,night,sunny,985,anomalous
USER005,2024-11-26 04:16:01.177,-24,2,morning,snowy,314,anomalous
USER006,2025-10-31 02:31:31.888,-20,5,morning,snowy,555,anomalous
USER007,2025-07-11 03:22:33.809,-16,5,morning,cloudy,705,anomalous
USER008,2024-05-25 07:59:34.620,36,6,afternoon,sunny,827,anomalous
USER009,2025-09-15 09:34:02.586,-18,1,afternoon,cloudy,745,anomalous
USER010,2025-12-30 12:46:27.046,-42,2,evening,sunny,618,normal
USER001,2025-03-01 21:29:20.284,17,0,night,snowy,458,anomalous
USER002,2025-07-01 07:30:15.606,26,2,afternoon,sunny,915,anomalous
USER003,2025-08-12 18:52:29.998,29,3,night,sunny,525,normal
USER004,2025-07-24 01:37:27.539,-37,4,morning,snowy,653,anomalous
USER005,2024-06-17 05:20:01.661,-15,1,morning,snowy,842,anomalous
USER006,2024-08-14 01:00:27.270,-29,3,morning,cloudy,50,anomalous
USER007,2025-08-04 20:58:23.852,-22,2,night,snowy,116,anomalous
USER008,2024-12-26 13:33:31.931,50,4,evening,rainy,710,anomalous
USER009,2024-10-28 08:17:17.947,-18,1,afternoon,sunny,9,normal
USER010,2025-05-22 19:11:37.971,37,5,night,rainy,105,normal
USER001,2024-07-04 03:31:21.563,11,4,morning,snowy,143,normal
USER002,2024-01-29 15:44:58.760,41,1,evening,cloudy,743,anomalous
USER003,2024-04-26 00:24:36.183,53,5,morning,snowy,983,anomalous
USER004,2024-10-20 00:11:45.649,-47,0,morning,rainy,837,anomalous
USER005,2024-05-18 16:57:11.950,58,6,night,sunny,864,normal
USER006,2024-06-25 07:23:35.336,39,2,afternoon,sunny,415,normal
USER007,2024-05-23 07:34:49.737,33,4,afternoon,sunny,422,anomalous
USER008,2025-11-02 06:24:30.427,44,0,morning,sunny,124,normal
USER009,2025-07-03 00:04:28.730,-50,4,morning,snowy,107,anomalous
USER010,2025-08-20 19:38:04.255,51,4,night,snowy,501,normal
USER001,2024-04-24 23:26:47.156,-50,4,night,cloudy,289,normal
USER002,2025-10-14 22:53:02.377,-32,3,night,rainy,232,normal
USER003,2024-12-07 23:00:20.280,40,0,night,snowy,832,anomalous
USER004,2024-12-21 21:51:01.076,-46,0,night,rainy,792,normal
USER005,2024-12-27 23:19:38.828,-49,6,night,sunny,903,anomalous
USER006,2025-01-05 18:32:19.010,15,1,night,sunny,504,anomalous
USER007,2024-03-17 15:32:47.197,30,0,evening,rainy,296,anomalous
USER008,2024-06-26 20:04:29.929,45,4,night,rainy,685,normal
USER009,2025-12-29 10:54:03.501,-19,1,afternoon,cloudy,341,normal
USER010,2025-10-30 10:57:02.947,57,4,afternoon,snowy,344,normal
USER001,2024-11-12 07:41:52.163,55,2,afternoon,sunny,292,anomalous
USER002,2025-04-04 18:54:01.426,-7,6,night,snowy,705,normal
USER003,2025-12-18 18:11:25.663,53,4,night,cloudy,618,normal
USER004,2025-06-02 13:27:55.044,39,1,evening,cloudy,374,anomalous
USER005,2025-02-13 18:29:23.983,15,4,night,rainy,905,anomalous
USER006,2024-08-22 17:30:55.535,46,4,night,rainy,223,normal
USER007,2024-04-13 16:19:50.723,-5,6,evening,snowy,840,normal
USER008,2024-11-09 13:48:55.052,59,6,evening,cloudy,104,normal
USER009,2025-02-22 20:48:40.845,-26,0,night,snowy,391,anomalous
USER010,2025-04-06 05:43:32.204,29,0,morning,snowy,0,normal
USER001,2025-02-04 08:57:15.412,42,2,afternoon,cloudy,773,anomalous
USER002,2025-05-29 16:24:12.786,-49,4,evening,sunny,910,normal
USER003,2025-06-12 01:07:48.120,-36,4,morning,rainy,886,anomalous
USER004,2024-03-19 03:26:28.892,9,2,morning,snowy,666,anomalous
USER005,2024-06-13 12:42:09.545,-11,4,evening,rainy,217,anomalous
USER006,2025-04-04 05:26:17.675,1,5,morning,snowy,507,normal
USER007,2025-06-26 22:15:53.301,-24,5,night,snowy,546,anomalous
USER008,2024-10-28 08:09:59.456,-47,1,afternoon,sunny,3,anomalous
USER009,2024-08-06 10:46:31.173,16,2,afternoon,sunny,293,anomalous
USER010,2024-06-10 01:04:49.370,-33,1,morning,snowy,794,anomalous
USER001,2025-01-17 01:29:40.267,-24,5,morning,sunny,697,anomalous
USER002,2025-10-25 06:31:57.165,34,6,afternoon,cloudy,330,normal
USER003,2024-07-18 19:02:19.754,-28,5,night,cloudy,902,anomalous
USER004,2024-01-23 13:46:36.368,26,2,evening,rainy,322,anomalous
USER005,2025-07-17 14:39:11.239,10,4,evening,snowy,17,normal
USER006,2025-08-03 01:25:36.866,55,0,morning,sunny,834,anomalous
USER007,2025-08-08 06:11:51.358,-7,5,morning,cloudy,818,normal
USER008,2024-06-07 19:15:07.482,45,6,night,cloudy,979,anomalous
USER009,2024-03-15 02:41:59.907,39,5,morning,sunny,428,normal
USER010,2024-10-04 21:34:42.268,-29,6,night,cloudy,358,anomalous
USER001,2024-12-02 09:41:10.353,-25,1,afternoon,rainy,455,normal
USER002,2025-03-01 06:42:17.746,35,6,afternoon,rainy,840,anomalous
USER003,2025-06-30 15:34:50.598,46,1,evening,snowy,216,normal
USER004,2025-10-23 07:34:01.994,-5,4,afternoon,cloudy,661,anomalous
USER005,2025-10-30 09:16:11.675,-9,4,afternoon,sunny,802,normal
USER006,2024-09-10 12:27:51.132,11,2,evening,sunny,851,anomalous
USER007,2025-02-14 23:00:59.705,25,6,night,cloudy,800,normal
USER008,2025-09-03 08:25:58.527,31,3,afternoon,sunny,829,normal
USER009,2025-01-04 22:11:54.418,-3,0,night,cloudy,407,anomalous
USER010,2025-01-14 01:57:03.557,31,2,morning,sunny,304,normal
USER001,2025-12-23 09:51:28.926,19,2,afternoon,snowy,361,anomalous
USER002,2024-07-12 00:30:38.962,9,5,morning,sunny,40,anomalous
USER003,2024-08-03 11:35:24.513,60,6,evening,snowy,481,anomalous
USER004,2025-09-21 01:46:30.029,2,0,morning,rainy,595,anomalous
USER005,2024-06-24 01:49:05.961,50,1,morning,sunny,252,normal
USER006,2024-02-08 15:03:40.503,44,4,evening,cloudy,314,anomalous
USER007,2024-05-10 10:07:21.380,60,5,afternoon,rainy,657,anomalous
USER008,2024-07-29 04:25:00.478,-27,1,morning,rainy,599,normal
USER009,2024-05-30 17:03:23.507,-3,4,night,sunny,225,anomalous
USER010,2024-02-09 11:44:31.299,15,5,evening,snowy,308,anomalous
USER001,2025-01-17 04:52:44.648,38,5,morning,snowy,971,anomalous
USER002,2024-07-09 12:43:41.983,27,2,evening,rainy,384,normal
USER003,2025-05-29 12:54:18.683,-46,4,evening,sunny,61,anomalous
USER004,2024-05-20 17:45:40.971,58,1,night,snowy,12,normal
USER005,2024-06-25 16:13:08.517,54,2,evening,rainy,311,normal
USER006,2025-05-26 13:25:30.214,14,1,evening,rainy,97,anomalous
USER007,2024-11-03 06:47:59.978,11,0,afternoon,snowy,366,normal
USER008,2024-08-28 22:03:50.367,-21,4,night,snowy,461,normal
USER009,2025-03-06 05:41:29.905,1,4,morning,snowy,716,normal
USER010,2025-03-21 20:00:38.172,30,6,night,cloudy,869,normal
USER001,2025-02-28 10:07:56.674,-23,5,afternoon,sunny,99,anomalous
USER002,2025-02-21 09:27:22.782,41,5,afternoon,sunny,386,anomalous
USER003,2025-01-17 21:51:22.442,7,6,night,snowy,324,normal
USER004,2024-02-06 18:26:28.693,24,2,night,snowy,583,anomalous
USER005,2024-07-12 13:31:38.569,-37,5,evening,sunny,968,normal
USER006,2025-06-29 07:58:37.545,-9,0,afternoon,rainy,213,normal
USER007,2025-01-05 00:43:54.472,46,0,morning,rainy,544,anomalous
USER008,2025-12-20 10:16:42.277,-26,6,afternoon,sunny,706,anomalous
USER009,2025-07-11 03:53:26.822,35,5,morning,snowy,373,normal
USER010,2024-02-05 03:48:37.315,39,1,morning,cloudy,93,anomalous
USER001,2025-11-19 14:08:57.238,33,3,evening,sunny,293,anomalous
USER002,2024-09-20 15:01:09.166,-48,5,evening,rainy,875,normal
USER003,2024-12-23 04:27:36.189,54,1,morning,cloudy,509,anomalous
USER004,2025-08-22 19:05:34.668,47,6,night,cloudy,757,normal
USER005,2025-11-12 09:32:38.134,8,3,afternoon,rainy,983,normal
USER006,2024-03-18 21:32:32.064,-34,2,night,cloudy,159,anomalous
USER007,2025-08-14 06:54:42.043,21,4,afternoon,cloudy,415,normal
USER008,2025-09-25 03:33:34.267,10,4,morning,sunny,786,anomalous
USER009,2025-06-03 21:58:14.973,-39,3,night,snowy,202,normal
USER010,2025-01-25 13:37:27.747,-22,6,evening,rainy,229,normal
USER001,2025-02-16 08:55:00.486,24,0,afternoon,snowy,659,normal
USER002,2024-11-30 05:49:03.293,-37,6,morning,cloudy,233,normal
USER003,2025-04-18 14:46:44.733,-40,5,evening,cloudy,927,anomalous
USER004,2025-03-15 11:21:49.494,-18,6,afternoon,cloudy,921,anomalous
USER005,2025-12-15 08:31:50.790,-5,1,afternoon,snowy,869,anomalous
USER006,2024-10-15 05:20:28.804,-5,2,morning,sunny,23,anomalous
USER007,2024-03-06 14:04:49.321,54,3,evening,rainy,258,anomalous
USER008,2025-07-08 09:07:38.947,-8,2,afternoon,cloudy,242,normal
USER009,2024-01-06 22:18:40.443,45,0,night,rainy,842,anomalous
USER010,2025-01-28 23:25:44.625,3,3,night,rainy,66,normal
USER011,2024-06-15 10:30:00.000,22,6,morning,sunny,450,normal
USER012,2024-07-20 14:45:00.000,18,2,afternoon,cloudy,320,normal
