user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER006,2024-12-27 16:29:40.251,37,2,morning,sunny,350,normal
USER016,2024-08-14 02:56:04.082,4,6,morning,snowy,213,anomalous
USER035,2025-11-07 08:56:39.592,2,0,night,snowy,179,anomalous
USER004,2025-10-10 18:57:45.357,14,3,morning,rainy,236,normal
USER026,2025-12-25 13:20:05.233,6,5,night,snowy,81,anomalous
USER011,2024-08-08 02:04:20.551,14,1,morning,rainy,275,normal
USER032,2025-06-21 20:13:58.011,16,1,night,sunny,223,normal
USER034,2025-02-20 06:55:39.368,4,5,morning,snowy,460,normal
USER011,2025-07-16 23:31:11.488,17,3,night,rainy,132,anomalous
USER024,2025-06-13 06:16:36.599,5,4,night,snowy,167,normal
USER013,2024-02-26 01:22:43.774,16,3,evening,rainy,144,normal
USER018,2024-02-11 18:12:47.048,9,1,morning,rainy,282,normal
USER009,2024-12-22 05:04:50.263,41,0,morning,sunny,579,normal
USER023,2025-09-06 02:47:57.213,19,0,morning,sunny,221,normal
USER039,2024-06-26 21:07:27.953,20,4,night,cloudy,86,normal
USER034,2024-12-31 22:13:38.422,18,1,evening,rainy,69,anomalous
USER011,2024-06-08 23:26:51.506,29,4,night,cloudy,105,normal
USER024,2024-07-16 06:08:01.174,43,5,evening,sunny,126,normal
USER050,2025-02-12 23:45:17.899,23,3,afternoon,cloudy,316,normal
USER024,2024-07-21 22:32:23.550,2,3,evening,snowy,57,normal
USER027,2024-08-15 17:54:03.552,2,3,afternoon,snowy,203,normal
USER004,2025-08-08 14:12:06.292,40,0,evening,sunny,126,normal
USER025,2025-11-27 10:23:07.794,19,3,afternoon,sunny,426,normal
USER018,2024-10-25 06:11:26.099,44,1,afternoon,sunny,270,normal
USER032,2025-05-31 22:39:19.605,43,0,night,sunny,56,normal
USER031,2024-08-31 10:28:35.694,29,0,morning,cloudy,545,normal
USER007,2024-10-08 21:01:53.824,6,3,night,rainy,59,normal
USER038,2025-11-04 16:09:29.839,8,4,evening,rainy,137,normal
USER040,2024-11-18 07:41:46.908,16,3,afternoon,rainy,298,anomalous
USER027,2024-09-13 01:09:05.024,13,0,afternoon,cloudy,503,normal
USER050,2025-03-26 06:10:02.032,19,6,afternoon,rainy,594,anomalous
USER010,2025-02-18 13:05:21.441,20,3,evening,sunny,180,normal
USER050,2024-04-02 06:37:41.579,33,3,afternoon,sunny,483,normal
USER038,2024-07-12 02:27:33.985,28,5,night,cloudy,57,normal
USER002,2025-07-15 06:11:28.640,10,3,evening,snowy,71,anomalous
USER031,2024-11-12 10:30:30.937,24,6,afternoon,sunny,486,normal
USER031,2024-02-04 02:47:52.285,16,2,evening,rainy,124,anomalous
USER025,2025-06-26 11:48:48.645,26,6,afternoon,cloudy,220,normal
USER001,2024-07-22 08:52:54.038,38,5,evening,sunny,150,anomalous
USER002,2024-02-15 20:33:42.966,2,5,morning,snowy,265,anomalous
USER009,2025-01-23 06:43:16.545,40,2,evening,sunny,164,normal
USER020,2025-09-21 14:39:26.107,11,6,afternoon,rainy,558,normal
USER036,2025-01-07 00:34:13.265,22,4,morning,cloudy,536,normal
USER018,2024-10-07 02:56:34.652,14,0,night,rainy,178,normal
USER002,2025-03-23 13:45:50.796,11,4,night,cloudy,207,normal
USER028,2025-04-16 20:58:06.527,29,3,morning,cloudy,512,normal
USER028,2024-04-03 05:14:05.157,21,5,evening,sunny,51,normal
USER049,2024-11-30 04:41:20.214,1,2,morning,snowy,564,normal
USER028,2024-03-31 21:34:30.473,8,6,afternoon,rainy,223,normal
USER043,2025-05-11 19:44:02.370,35,1,evening,sunny,169,normal
USER012,2024-02-23 05:34:04.828,37,2,morning,sunny,315,anomalous
USER006,2024-10-06 15:36:34.822,18,3,night,rainy,150,normal
USER034,2024-08-28 13:42:19.788,28,0,afternoon,cloudy,206,normal
USER028,2024-08-02 04:58:11.708,2,2,night,snowy,186,normal
USER043,2025-11-27 23:56:36.217,20,0,night,cloudy,179,normal
USER049,2024-09-22 09:13:56.897,33,5,morning,sunny,556,normal
USER002,2025-01-21 19:46:20.518,16,0,night,cloudy,249,normal
USER033,2024-03-22 20:05:43.537,2,5,morning,snowy,332,normal
USER008,2025-05-04 09:18:21.375,24,5,morning,cloudy,582,normal
USER045,2025-07-04 10:12:44.769,30,2,night,sunny,174,normal
USER046,2025-05-12 07:35:29.115,5,5,evening,rainy,114,anomalous
USER029,2024-10-02 06:05:52.155,23,0,evening,sunny,166,normal
USER010,2024-08-21 23:05:27.079,17,2,afternoon,rainy,315,normal
USER034,2025-11-02 22:15:02.775,14,5,morning,cloudy,401,anomalous
USER034,2025-01-10 13:17:45.124,18,5,evening,cloudy,134,normal
USER044,2024-01-27 00:06:22.835,33,3,night,sunny,232,normal
USER032,2025-06-14 05:31:55.127,7,0,night,rainy,132,normal
USER013,2024-04-26 22:12:38.289,20,0,morning,cloudy,369,anomalous
USER038,2025-07-23 19:47:51.271,2,4,night,snowy,92,normal
USER047,2025-11-29 19:48:07.350,13,4,evening,rainy,59,normal
USER013,2024-01-09 00:03:46.079,20,3,afternoon,cloudy,402,anomalous
USER027,2024-01-16 16:03:34.059,30,2,night,sunny,145,normal
USER010,2024-11-30 06:55:54.777,6,0,afternoon,rainy,245,anomalous
USER030,2024-02-06 04:37:14.485,5,3,evening,snowy,119,anomalous
USER045,2024-02-02 04:34:28.763,14,4,morning,cloudy,241,normal
USER022,2024-12-08 17:34:19.077,15,1,afternoon,cloudy,539,normal
USER023,2025-05-11 07:59:06.773,21,5,evening,sunny,214,normal
USER036,2024-04-10 22:15:10.717,32,4,morning,sunny,432,normal
USER021,2025-12-26 13:02:55.718,18,6,afternoon,cloudy,216,normal
USER050,2024-01-08 04:11:06.865,21,6,evening,cloudy,58,normal
USER021,2025-09-27 13:52:58.579,41,2,afternoon,sunny,290,normal
USER043,2025-05-26 12:47:58.558,37,2,night,sunny,72,normal
USER044,2024-01-04 10:46:49.420,6,5,evening,rainy,144,anomalous
USER028,2025-02-26 05:16:32.547,17,4,morning,rainy,470,normal
USER047,2025-10-19 11:18:09.545,1,6,morning,snowy,213,normal
USER046,2024-01-15 00:26:09.328,5,2,night,snowy,117,anomalous
USER049,2024-10-12 05:25:31.493,3,4,evening,snowy,134,normal
USER027,2025-11-26 09:09:02.959,10,0,night,cloudy,64,anomalous
USER042,2025-03-30 10:50:19.656,12,1,morning,cloudy,526,anomalous
USER003,2025-07-18 03:04:31.234,15,3,afternoon,rainy,380,anomalous
USER033,2024-01-05 09:07:35.467,9,4,evening,rainy,157,normal
USER033,2024-11-19 22:31:52.801,7,4,evening,snowy,76,anomalous
USER049,2024-08-22 20:04:11.406,35,4,night,sunny,142,normal
USER048,2024-02-24 07:25:39.413,44,2,afternoon,sunny,373,normal
USER036,2024-03-18 10:29:53.167,39,6,morning,sunny,400,normal
USER019,2024-10-11 11:47:45.209,7,4,night,snowy,244,normal
USER048,2025-06-26 06:49:32.392,38,5,night,sunny,94,normal
USER028,2025-05-12 21:35:15.133,26,0,night,cloudy,75,normal
USER046,2025-10-04 10:24:17.324,6,3,afternoon,rainy,444,normal
USER050,2024-09-05 17:30:53.035,12,3,afternoon,cloudy,589,normal
USER044,2024-11-23 12:58:53.023,7,0,night,rainy,63,anomalous
USER034,2024-01-13 04:42:07.045,19,4,afternoon,sunny,242,anomalous
USER001,2024-04-30 23:24:44.408,12,6,morning,cloudy,233,normal
USER014,2024-04-13 04:09:20.419,42,4,night,sunny,64,normal
USER032,2024-02-02 04:20:27.668,14,4,evening,rainy,228,normal
USER005,2025-01-12 15:21:40.052,3,5,afternoon,snowy,360,normal
USER012,2024-07-19 08:52:26.871,14,5,afternoon,cloudy,517,normal
USER016,2024-03-08 20:57:28.502,22,2,evening,sunny,85,normal
USER019,2024-03-18 23:48:51.814,27,4,night,cloudy,220,normal
USER012,2024-09-29 15:20:40.690,17,1,afternoon,rainy,542,normal
USER031,2025-05-04 06:13:52.513,20,5,morning,sunny,301,normal
USER002,2025-08-26 07:34:39.403,14,2,night,rainy,101,anomalous
USER049,2025-12-27 06:32:09.105,18,3,afternoon,sunny,421,normal
USER044,2025-06-28 12:39:20.008,10,3,evening,snowy,131,normal
USER019,2025-07-08 07:35:06.201,10,0,night,snowy,227,normal
USER027,2024-01-15 00:41:44.286,11,6,evening,rainy,64,normal
USER003,2025-11-28 09:31:12.268,22,1,afternoon,cloudy,399,normal
USER008,2025-12-17 08:21:54.300,19,1,night,rainy,204,normal
USER021,2024-10-03 12:55:04.699,1,6,afternoon,snowy,210,normal
USER007,2025-08-24 07:25:34.444,27,4,afternoon,sunny,413,normal
USER044,2025-09-03 13:06:54.665,27,1,morning,sunny,280,normal
USER036,2025-10-19 10:13:34.631,13,3,night,cloudy,114,normal
USER009,2024-06-19 10:42:34.663,6,1,night,rainy,62,normal
USER029,2025-03-20 17:22:47.089,19,4,evening,rainy,221,normal
USER024,2024-05-03 04:34:43.969,6,1,night,snowy,245,normal
USER046,2024-03-21 16:16:10.209,7,6,afternoon,rainy,351,normal
USER037,2024-03-13 19:22:26.578,28,0,morning,sunny,432,normal
USER029,2024-08-17 08:05:42.386,12,0,evening,rainy,72,normal
USER002,2024-11-11 08:47:41.131,25,6,morning,cloudy,363,normal
USER007,2024-06-01 22:42:10.809,11,1,afternoon,rainy,225,anomalous
USER012,2025-02-19 01:53:47.974,15,6,evening,rainy,134,anomalous
USER038,2024-11-12 23:30:25.059,19,6,night,cloudy,76,normal
USER008,2025-04-24 05:24:33.811,3,6,morning,snowy,323,normal
USER047,2025-12-21 23:28:46.833,3,3,evening,snowy,63,normal
USER037,2025-12-11 13:42:08.809,18,5,afternoon,sunny,202,normal
USER001,2024-11-01 02:21:17.717,6,6,night,snowy,61,normal
USER005,2024-10-19 15:12:04.985,19,0,afternoon,rainy,292,normal
USER006,2024-05-30 05:37:41.818,38,3,evening,sunny,163,normal
USER031,2025-11-20 09:34:00.234,14,2,evening,rainy,249,normal
USER009,2024-11-21 12:37:32.518,26,0,evening,sunny,129,normal
USER006,2025-04-10 16:32:53.151,5,5,night,rainy,68,normal
USER017,2025-06-25 01:57:43.430,17,6,afternoon,cloudy,488,normal
USER009,2024-02-05 07:42:59.827,21,1,afternoon,sunny,395,normal
USER014,2025-10-15 23:50:57.258,24,5,afternoon,cloudy,232,normal
USER001,2025-12-25 22:48:50.371,8,4,night,snowy,217,anomalous
USER048,2024-07-06 00:38:46.999,9,3,evening,snowy,154,anomalous
USER041,2025-05-27 16:50:41.920,28,1,afternoon,cloudy,245,anomalous
USER045,2024-06-08 10:32:05.323,7,0,afternoon,snowy,377,normal
USER047,2024-11-06 00:10:13.064,5,6,afternoon,snowy,280,normal
USER001,2024-11-26 21:43:49.528,10,4,morning,snowy,403,anomalous
USER030,2025-11-17 07:15:17.973,1,4,night,snowy,51,anomalous
USER036,2025-04-13 00:31:42.837,13,3,morning,cloudy,497,anomalous
USER037,2024-01-01 17:35:10.356,15,2,evening,rainy,244,anomalous
USER037,2024-09-18 21:18:12.883,7,2,afternoon,rainy,464,normal
USER003,2024-12-07 12:57:16.735,28,1,morning,cloudy,344,normal
USER022,2025-07-11 12:18:20.875,9,2,evening,rainy,113,anomalous
USER010,2024-01-27 01:21:11.351,15,4,evening,rainy,170,anomalous
USER046,2024-10-14 18:56:31.635,26,2,night,sunny,151,normal
USER014,2024-09-05 02:31:44.994,16,2,night,sunny,86,normal
USER037,2024-04-14 09:43:22.324,11,2,night,rainy,249,normal
USER003,2025-05-23 12:28:08.667,27,5,afternoon,cloudy,393,normal
USER035,2024-10-16 12:40:41.752,26,6,morning,cloudy,371,normal
USER019,2024-11-21 21:02:02.558,21,4,night,cloudy,157,normal
USER020,2024-12-08 12:48:44.207,15,2,afternoon,sunny,449,normal
USER042,2025-08-01 15:13:35.071,24,5,evening,sunny,221,normal
USER009,2024-01-08 05:41:35.066,37,1,afternoon,sunny,320,normal
USER035,2025-01-13 14:20:53.947,24,2,evening,cloudy,69,normal
USER011,2025-02-09 15:38:08.454,10,5,morning,rainy,597,normal
USER018,2025-05-31 13:19:08.547,6,4,afternoon,rainy,454,normal
USER026,2024-05-25 15:19:47.244,11,3,night,cloudy,143,normal
USER037,2025-03-17 11:52:58.346,18,0,morning,rainy,352,normal
USER006,2024-01-01 22:43:44.972,16,4,morning,cloudy,432,anomalous
USER015,2025-04-04 21:31:18.245,2,3,morning,snowy,271,normal
USER005,2024-10-21 14:24:21.980,10,0,night,cloudy,99,normal
USER004,2024-04-29 22:16:20.724,25,6,afternoon,cloudy,592,normal
USER025,2024-12-08 04:43:18.950,19,5,morning,cloudy,314,normal
USER050,2024-11-27 02:49:30.601,31,2,afternoon,sunny,442,normal
USER049,2025-05-11 06:48:49.679,18,3,morning,cloudy,458,normal
USER036,2025-01-19 00:52:48.916,29,3,afternoon,cloudy,359,normal
USER038,2024-01-04 09:39:34.560,29,0,afternoon,cloudy,286,normal
USER037,2025-07-16 08:45:46.699,16,6,afternoon,rainy,503,normal
USER011,2025-01-18 20:31:19.835,6,1,evening,snowy,148,normal
USER029,2024-06-14 11:45:17.131,13,3,evening,rainy,211,normal
USER032,2024-07-14 16:55:26.767,10,0,evening,cloudy,167,normal
USER037,2025-01-13 03:20:01.859,22,4,evening,cloudy,142,normal
USER043,2024-12-27 01:51:07.384,15,6,evening,cloudy,244,normal
USER034,2024-12-28 04:14:11.324,44,2,afternoon,sunny,280,normal
USER012,2024-04-08 18:13:54.047,3,2,morning,snowy,343,anomalous
USER037,2024-02-22 17:54:24.835,42,3,night,sunny,140,normal
USER034,2025-03-31 17:24:53.898,15,2,night,rainy,138,anomalous
USER015,2024-12-28 16:36:38.885,10,2,night,rainy,182,normal
USER048,2024-03-27 00:49:51.974,26,5,night,cloudy,84,normal
USER036,2024-09-18 05:57:40.238,15,2,morning,rainy,265,normal
USER031,2024-10-17 09:15:07.561,4,1,morning,snowy,456,normal
USER033,2025-03-21 17:40:08.681,14,6,morning,cloudy,549,normal
USER050,2024-12-12 08:22:50.911,16,0,afternoon,cloudy,281,normal
USER016,2024-07-18 17:41:40.263,10,6,evening,snowy,51,normal
USER032,2025-08-29 21:18:08.154,18,1,morning,rainy,361,normal
USER017,2025-04-12 21:46:12.713,3,4,morning,snowy,434,normal
USER028,2025-02-20 05:32:16.358,17,0,evening,cloudy,56,anomalous
USER048,2025-12-22 01:29:33.186,22,0,morning,cloudy,269,normal
USER037,2025-03-26 14:01:40.970,16,1,morning,sunny,587,normal
USER031,2024-04-21 18:35:30.668,16,3,evening,cloudy,166,normal
USER018,2024-07-20 06:08:09.000,10,2,morning,rainy,595,normal
USER024,2025-05-12 20:05:28.985,20,3,evening,sunny,146,normal
USER023,2024-01-15 13:49:17.986,27,1,night,cloudy,175,normal
USER027,2025-07-04 09:05:18.455,42,6,evening,sunny,158,normal
USER050,2024-12-22 14:24:48.121,25,6,night,sunny,216,normal
USER020,2025-07-15 13:45:34.025,16,3,morning,rainy,539,normal
USER023,2024-11-12 10:20:06.170,6,0,evening,snowy,152,normal
USER047,2025-06-13 00:43:44.465,16,3,night,rainy,142,anomalous
USER021,2024-05-22 07:04:40.013,14,4,morning,cloudy,388,normal
USER010,2024-03-03 23:01:27.880,23,6,afternoon,cloudy,411,normal
USER020,2024-10-02 23:09:17.874,3,2,morning,snowy,443,normal
USER045,2025-09-01 04:42:53.497,18,0,afternoon,rainy,511,normal
USER050,2025-04-20 02:04:15.826,8,1,evening,rainy,236,normal
USER047,2025-11-14 13:54:00.090,28,0,afternoon,sunny,398,normal
USER027,2025-04-22 05:35:56.637,10,1,evening,snowy,136,normal
USER031,2025-07-03 19:18:59.584,10,2,afternoon,snowy,449,anomalous
USER034,2024-09-27 01:59:34.905,27,6,night,cloudy,171,normal
USER012,2024-02-14 17:21:56.085,25,5,evening,cloudy,177,normal
USER043,2025-06-24 10:13:44.092,4,6,morning,snowy,488,normal
USER010,2025-04-08 17:57:20.691,9,3,afternoon,snowy,345,normal
