user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER003,2024-05-07 00:04:50.890,48,2,morning,cloudy,198,anomalous
USER008,2024-01-30 10:35:16.623,17,2,afternoon,snowy,61,anomalous
USER009,2025-08-17 11:47:20.505,9,0,evening,rainy,179,anomalous
USER003,2025-06-01 16:50:18.828,5,0,night,rainy,862,normal
USER004,2024-03-03 19:23:30.063,-37,1,night,snowy,186,normal
USER002,2025-05-10 07:39:32.826,22,6,afternoon,cloudy,834,anomalous
USER010,2025-12-30 12:46:27.046,-42,2,evening,sunny,618,normal
USER007,2025-05-01 14:06:05.990,-30,4,evening,cloudy,651,anomalous
USER008,2024-08-28 22:03:50.367,-21,4,night,snowy,461,normal
USER010,2025-06-10 15:30:03.463,8,2,evening,rainy,683,normal
USER005,2025-06-04 01:08:29.558,-47,3,morning,cloudy,908,anomalous
USER007,2025-10-17 00:48:05.796,25,5,morning,rainy,79,normal
USER010,2025-04-01 02:38:06.703,0,2,morning,sunny,658,normal
USER003,2024-03-05 11:30:57.237,28,2,evening,snowy,297,normal
USER004,2024-04-17 15:20:48.944,-48,3,evening,rainy,839,anomalous
USER008,2024-10-18 00:21:29.156,31,5,morning,snowy,455,normal
USER009,2025-06-02 13:33:13.062,-17,1,evening,snowy,541,normal
USER002,2024-01-28 14:16:32.585,-4,0,evening,snowy,623,normal
USER010,2024-11-19 10:23:01.610,-26,2,afternoon,rainy,217,anomalous
USER001,2025-02-19 19:33:12.788,-30,4,night,sunny,133,anomalous
USER006,2025-04-11 04:47:21.464,1,5,morning,rainy,153,normal
USER006,2024-05-25 16:35:56.721,-41,6,night,cloudy,257,anomalous
USER003,2024-08-03 11:35:24.513,60,6,evening,snowy,481,anomalous
USER007,2025-10-30 08:34:23.586,50,4,afternoon,rainy,204,anomalous
USER006,2024-05-03 08:20:36.556,-29,5,afternoon,sunny,849,normal
USER005,2025-10-20 03:43:33.663,32,1,morning,cloudy,487,normal
USER004,2024-04-16 14:00:32.376,-46,2,evening,snowy,887,anomalous
USER007,2025-07-13 22:15:30.731,-11,1,night,sunny,870,anomalous
USER005,2025-05-19 20:51:46.782,36,2,night,snowy,471,normal
USER004,2025-10-23 07:34:01.994,-5,4,afternoon,cloudy,661,anomalous
USER004,2025-06-02 13:27:55.044,39,1,evening,cloudy,374,anomalous
USER003,2025-06-12 01:07:48.120,-36,4,morning,rainy,886,anomalous
USER001,2025-04-05 20:42:05.092,43,0,night,snowy,915,anomalous
USER006,2025-01-05 18:32:19.010,15,1,night,sunny,504,anomalous
USER007,2025-07-01 00:34:32.656,59,2,morning,snowy,53,anomalous
USER007,2025-08-08 06:11:51.358,-7,5,morning,cloudy,818,normal
USER009,2024-01-11 10:04:16.142,-15,4,afternoon,rainy,357,anomalous
USER009,2025-04-09 11:30:28.732,5,3,evening,rainy,940,normal
USER005,2024-11-26 04:16:01.177,-24,2,morning,snowy,314,anomalous
USER002,2025-11-11 17:12:47.788,-3,2,night,rainy,906,normal
USER007,2025-10-15 22:16:10.024,52,4,night,rainy,66,anomalous
USER002,2024-06-03 20:22:24.224,30,2,night,snowy,877,normal
USER008,2025-05-27 09:27:18.136,-5,2,afternoon,sunny,608,normal
USER003,2025-05-20 05:53:43.550,46,2,morning,rainy,804,anomalous
